MT_Pool_HQ_transcript/2	sp|P10079|FBP1_STRPU	39.753	566	314	15	5669	7357	261	802	5.60e-85	308
MT_Pool_HQ_transcript/2	sp|P10079|FBP1_STRPU	37.882	425	214	13	5669	6838	527	936	6.47e-54	212
MT_Pool_HQ_transcript/2	sp|P10079|FBP1_STRPU	37.963	324	195	5	6383	7354	180	497	1.31e-43	179
MT_Pool_HQ_transcript/2	sp|P10079|FBP1_STRPU	39.831	236	137	4	6602	7309	176	406	3.12e-37	158
MT_Pool_HQ_transcript/2	sp|P10079|FBP1_STRPU	38.489	278	149	11	5669	6475	717	981	4.41e-31	138
MT_Pool_HQ_transcript/3	sp|P10079|FBP1_STRPU	40.250	559	311	15	5667	7334	337	875	2.05e-88	318
MT_Pool_HQ_transcript/3	sp|P10079|FBP1_STRPU	40.221	542	303	14	5667	7286	413	935	2.45e-85	309
MT_Pool_HQ_transcript/3	sp|P10079|FBP1_STRPU	39.858	562	315	15	5667	7343	261	802	6.29e-85	308
MT_Pool_HQ_transcript/3	sp|P10079|FBP1_STRPU	37.939	427	207	13	5667	6824	527	936	2.06e-53	210
MT_Pool_HQ_transcript/3	sp|P10079|FBP1_STRPU	37.654	324	196	5	6369	7340	180	497	2.62e-43	178
MT_Pool_HQ_transcript/3	sp|P10079|FBP1_STRPU	39.407	236	138	4	6588	7295	176	406	3.48e-37	158
MT_Pool_HQ_transcript/3	sp|P10079|FBP1_STRPU	40.175	229	90	8	5667	6236	717	937	1.59e-28	130
MT_Pool_HQ_transcript/4	sp|P12276|FAS_CHICK	50.457	2517	1163	29	143	7528	2	2489	0.0	2434
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	31.424	646	407	17	3792	5684	732	1356	4.12e-81	225
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	26.087	598	381	25	5740	7479	1368	1922	4.12e-81	102
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	28.117	818	512	34	3369	5678	460	1249	4.46e-80	217
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	26.538	569	384	17	5734	7416	1261	1803	4.46e-80	106
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	28.356	596	385	18	3960	5678	1617	2193	2.15e-64	159
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	26.750	643	385	28	5734	7584	2205	2787	2.15e-64	112
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	27.552	813	530	24	3372	5678	982	1779	1.05e-50	204
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	26.232	812	528	22	3372	5684	1726	2507	2.89e-48	196
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	32.069	580	362	18	3927	5606	2960	3527	4.10e-47	192
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	27.924	684	422	22	3243	5156	1783	2441	1.39e-44	184
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	26.466	699	410	25	3780	5684	72	730	1.37e-42	177
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	30.282	568	343	22	4095	5678	68	622	5.96e-41	172
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	27.706	693	449	24	3696	5687	2671	3340	1.51e-40	171
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	28.111	651	414	23	3807	5687	2406	3026	1.71e-40	170
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	27.350	585	377	17	3951	5594	235	808	5.44e-38	162
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	27.886	563	355	22	3372	4922	236	793	1.28e-34	151
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	29.791	574	354	21	5821	7521	2027	2558	5.24e-34	149
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	29.196	572	339	22	5839	7485	2853	3381	3.02e-33	146
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	28.778	622	365	25	5734	7521	2615	3184	6.33e-30	135
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	27.711	581	372	18	5833	7536	872	1417	2.94e-28	130
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	27.805	615	394	21	5752	7551	1052	1631	4.29e-28	129
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	25.448	782	522	26	3333	5537	2843	3610	7.91e-28	128
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	30.515	485	299	16	6109	7533	2627	3083	1.04e-27	128
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	25.507	592	394	23	5761	7515	537	1088	2.83e-27	127
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	25.641	624	402	24	5770	7557	208	797	1.70e-22	111
MT_Pool_HQ_transcript/5	sp|Q6V0I7|FAT4_HUMAN	26.480	608	388	23	5854	7578	121	702	1.88e-22	110
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	25.810	802	528	22	3373	5613	542	1331	6.93e-80	221
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	23.601	661	421	27	5699	7528	1367	1994	6.93e-80	102
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	26.038	795	529	24	3376	5613	218	1002	8.02e-65	173
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	24.052	686	453	24	5639	7561	1007	1669	8.02e-65	99.8
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	28.472	720	445	28	3610	5616	198	898	1.04e-46	191
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	25.064	782	513	25	3376	5550	436	1201	7.63e-40	168
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	26.723	711	412	30	3202	5103	1492	2170	7.04e-38	161
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	28.692	474	288	17	4249	5574	2250	2705	2.72e-32	143
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	25.029	859	508	37	3373	5613	1084	1918	1.49e-31	140
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	28.210	514	339	14	4144	5613	70	577	4.87e-31	139
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	25.510	588	385	19	5843	7540	538	1094	2.34e-28	130
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	27.119	590	367	21	5765	7435	937	1496	1.16e-26	124
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	27.569	613	396	21	5750	7540	76	656	2.01e-26	124
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	25.476	683	428	27	5639	7543	1456	2105	2.06e-26	124
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	23.283	859	530	34	3367	5613	1775	2614	2.53e-26	123
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	24.409	635	411	25	5723	7549	391	982	4.60e-23	112
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	24.756	614	368	22	3964	5592	1535	2125	7.48e-23	112
MT_Pool_HQ_transcript/6	sp|Q24292|DS_DROME	25.563	622	398	27	5636	7423	256	838	4.68e-21	106
MT_Pool_HQ_transcript/7	sp|E9Q555|RN213_MOUSE	29.436	2395	1501	65	1	6972	2872	5148	0.0	904
MT_Pool_HQ_transcript/8	sp|Q8TD57|DYH3_HUMAN	59.983	2424	910	10	265	7428	64	2463	0.0	2931
MT_Pool_HQ_transcript/8	sp|Q8TD57|DYH3_HUMAN	67.949	390	125	0	7430	8599	2464	2853	7.74e-142	504
MT_Pool_HQ_transcript/10	sp|Q61292|LAMB2_MOUSE	45.951	988	490	9	578	3463	129	1098	0.0	847
MT_Pool_HQ_transcript/10	sp|Q61292|LAMB2_MOUSE	44.737	152	84	0	3492	3947	1108	1259	0.0	149
MT_Pool_HQ_transcript/10	sp|Q61292|LAMB2_MOUSE	54.348	92	35	2	330	584	39	130	0.0	103
MT_Pool_HQ_transcript/10	sp|Q61292|LAMB2_MOUSE	25.661	378	261	4	4067	5167	1306	1674	5.65e-32	110
MT_Pool_HQ_transcript/10	sp|Q61292|LAMB2_MOUSE	29.457	129	81	2	5184	5540	1671	1799	5.65e-32	53.1
MT_Pool_HQ_transcript/10	sp|Q61292|LAMB2_MOUSE	35.567	194	122	2	2002	2574	603	796	6.41e-28	128
MT_Pool_HQ_transcript/11	sp|A0JP85|CNOT1_XENTR	53.003	1149	447	20	2930	6268	719	1810	0.0	1117
MT_Pool_HQ_transcript/11	sp|A0JP85|CNOT1_XENTR	79.861	576	105	4	6276	7973	1814	2388	0.0	932
MT_Pool_HQ_transcript/11	sp|A0JP85|CNOT1_XENTR	59.873	790	268	15	209	2491	1	770	0.0	917
MT_Pool_HQ_transcript/12	sp|Q8CJ40|CROCC_MOUSE	42.047	987	537	2	3264	6215	1047	2001	0.0	617
MT_Pool_HQ_transcript/12	sp|Q8CJ40|CROCC_MOUSE	40.114	1052	568	14	121	3207	15	1027	0.0	563
MT_Pool_HQ_transcript/13	sp|Q5TZA2|CROCC_HUMAN	43.148	2065	1059	23	158	6235	15	2003	0.0	1201
MT_Pool_HQ_transcript/14	sp|Q63170|DYH7_RAT	56.511	1267	529	8	4764	8513	1583	2844	0.0	1402
MT_Pool_HQ_transcript/14	sp|Q63170|DYH7_RAT	68.482	514	162	0	3221	4762	1069	1582	0.0	715
MT_Pool_HQ_transcript/14	sp|Q63170|DYH7_RAT	36.911	531	295	1	1647	3239	584	1074	0.0	375
MT_Pool_HQ_transcript/15	sp|Q17LW0|MYO7A_AEDAE	67.112	1122	342	12	2734	6063	848	1954	0.0	1437
MT_Pool_HQ_transcript/15	sp|Q17LW0|MYO7A_AEDAE	67.414	847	273	1	186	2726	2	845	0.0	1206
MT_Pool_HQ_transcript/15	sp|Q17LW0|MYO7A_AEDAE	76.812	207	48	0	6063	6683	1955	2161	5.14e-96	352
MT_Pool_HQ_transcript/15	sp|Q17LW0|MYO7A_AEDAE	29.459	370	235	15	3664	4737	1759	2114	2.36e-31	140
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	25.674	1262	774	23	3565	7263	6966	8092	1.78e-97	358
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	24.465	1308	780	25	3478	7263	7888	9033	6.93e-94	347
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	24.525	1317	825	29	3418	7260	7474	8657	1.18e-90	336
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	24.519	1248	804	24	3565	7260	6591	7716	7.42e-84	314
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	24.038	1273	780	26	3553	7260	4339	5461	1.20e-78	296
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	26.249	941	597	19	3547	6327	7242	8099	7.24e-76	287
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	22.640	1250	824	21	3559	7260	5464	6586	1.92e-75	286
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	23.784	1295	807	32	3490	7230	8547	9709	4.32e-73	278
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	24.343	990	615	20	3565	6306	6028	6959	5.70e-70	268
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	24.496	943	601	17	3553	6327	5931	6780	5.32e-65	251
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	24.164	927	611	13	3568	6327	5001	5842	5.47e-64	248
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	24.089	1262	743	39	3586	7263	2632	3714	9.34e-61	238
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	23.830	940	626	21	3565	6321	8848	9718	1.98e-58	230
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	21.938	939	636	15	3559	6342	4622	5474	2.45e-56	223
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	23.052	924	626	14	3568	6327	4251	5093	3.44e-53	213
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	22.011	1054	682	21	4150	7263	4253	5182	8.93e-47	191
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	26.855	674	416	18	3541	5454	2966	3598	5.94e-44	182
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	42.211	199	111	2	5761	6351	6	202	3.43e-39	166
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	24.242	957	575	29	3574	6354	2890	3726	1.61e-38	164
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	25.637	706	417	20	5230	7260	1307	1933	1.88e-38	164
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	23.795	954	571	37	3574	6366	13987	14807	9.69e-36	155
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	26.180	466	293	12	4798	6072	944	1399	1.59e-35	154
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	22.476	921	539	21	4804	7260	34163	35010	9.69e-35	151
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	21.935	889	564	22	3919	6345	34182	35020	1.60e-30	137
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	26.225	408	247	9	4303	5457	33298	33674	4.56e-28	129
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	23.342	754	440	24	3850	6024	1289	1933	3.21e-27	126
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	23.894	565	348	15	3514	5073	34485	35012	3.00e-26	123
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	33.621	232	140	4	4480	5169	5	224	1.50e-25	121
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	26.873	387	255	10	4063	5184	33329	33700	1.97e-25	120
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	21.558	1271	775	50	3619	7215	13114	14234	2.13e-24	117
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	30.153	262	140	5	4804	5577	6	228	3.26e-24	117
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	23.539	633	387	20	3568	5454	2084	2623	4.79e-22	109
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	33.333	198	122	3	5758	6321	33477	33674	2.35e-21	107
MT_Pool_HQ_transcript/16	sp|A2ASS6|TITIN_MOUSE	34.737	190	121	2	3862	4422	6	195	6.58e-21	105
MT_Pool_HQ_transcript/19	sp|P57999|ZAN_RABIT	29.870	308	195	10	5318	6232	603	892	1.27e-38	143
MT_Pool_HQ_transcript/19	sp|P57999|ZAN_RABIT	30.000	80	53	2	6304	6540	915	992	1.27e-38	42.4
MT_Pool_HQ_transcript/19	sp|P57999|ZAN_RABIT	25.693	397	248	15	5123	6226	1707	2085	1.01e-28	100
MT_Pool_HQ_transcript/19	sp|P57999|ZAN_RABIT	28.455	123	73	3	6328	6693	2118	2226	1.01e-28	52.4
MT_Pool_HQ_transcript/19	sp|P57999|ZAN_RABIT	25.074	339	213	13	5237	6232	974	1278	2.37e-22	92.0
MT_Pool_HQ_transcript/19	sp|P57999|ZAN_RABIT	35.821	67	41	2	6304	6498	1303	1369	2.37e-22	38.9
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	43.825	915	487	12	1039	3762	336	1230	0.0	726
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	65.964	332	111	2	41	1033	3	333	0.0	459
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	58.943	246	101	0	4650	5387	1542	1787	0.0	306
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	51.812	276	130	2	5826	6647	1934	2208	0.0	269
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	55.491	173	73	2	4126	4644	1367	1535	0.0	193
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	59.286	140	57	0	5387	5806	1788	1927	0.0	174
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	31.257	915	566	28	1096	3759	255	1133	1.76e-86	300
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	27.160	81	59	0	3765	4007	1136	1216	1.76e-86	45.1
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	28.858	946	580	29	1063	3798	827	1713	3.78e-86	308
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	29.630	54	38	0	3852	4013	1744	1797	3.78e-86	36.2
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	28.797	948	556	28	1039	3738	1206	2082	3.14e-81	303
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	38.017	242	147	2	4662	5387	1739	1977	9.34e-80	170
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	38.037	163	97	2	4126	4605	1547	1708	9.34e-80	102
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	37.963	108	65	2	5372	5695	1973	2078	9.34e-80	70.9
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	30.909	275	154	6	5826	6641	1551	1792	6.49e-79	118
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	49.107	112	51	2	5390	5725	1416	1521	6.49e-79	100
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	26.172	256	166	6	4659	5372	1159	1409	6.49e-79	75.1
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	29.167	168	104	6	4180	4638	984	1151	6.49e-79	67.8
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	28.298	940	597	25	1039	3762	1011	1905	2.87e-76	271
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	31.818	66	43	2	3828	4022	1926	1990	2.87e-76	40.4
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	37.652	247	133	4	4659	5387	1365	1594	9.15e-71	154
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	44.660	103	57	0	5393	5701	1597	1699	9.15e-71	95.1
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	27.011	174	116	4	4147	4653	1168	1335	9.15e-71	64.7
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	28.571	826	540	23	1351	3747	228	1030	7.21e-69	263
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	24.787	940	619	34	1054	3765	923	1810	2.01e-63	172
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	37.255	153	92	3	4126	4578	1930	2080	2.01e-63	86.7
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	24.286	70	51	1	3810	4019	1827	1894	2.01e-63	30.8
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	28.986	276	161	5	4659	5387	1928	2201	9.59e-52	117
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	38.272	162	96	2	4126	4602	1740	1900	9.59e-52	111
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	29.003	662	371	27	1039	2859	1592	2209	6.88e-49	197
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	34.800	250	153	6	4653	5387	868	1112	2.12e-38	130
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	28.302	159	107	4	5387	5857	1113	1266	2.12e-38	53.9
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	26.484	657	406	21	1321	3129	1573	2206	1.43e-36	157
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	38.686	137	75	4	5393	5791	538	669	1.04e-34	77.0
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	27.642	246	164	6	4659	5366	287	528	1.04e-34	72.8
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	29.600	125	82	4	5877	6236	699	822	1.04e-34	43.1
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	33.436	326	198	9	2836	3768	238	559	4.16e-29	130
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	23.404	47	36	0	3870	4010	589	635	4.16e-29	22.7
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	31.047	277	152	6	5826	6647	1744	1984	5.37e-26	122
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	35.374	147	91	3	5826	6263	492	635	4.50e-25	81.6
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	29.452	146	93	5	5375	5788	335	478	4.50e-25	50.8
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	22.059	68	51	1	5190	5387	271	338	4.50e-25	27.7
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	31.034	145	96	2	4686	5120	495	635	1.08e-24	80.5
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	29.630	162	106	5	4156	4620	301	461	1.08e-24	58.2
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	47.619	126	64	2	4189	4563	894	1018	1.37e-24	117
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	31.220	205	120	9	5844	6413	401	599	1.85e-24	71.2
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	33.077	130	79	3	5438	5803	255	384	1.85e-24	66.6
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	31.985	272	136	7	5859	6647	888	1119	2.22e-24	117
MT_Pool_HQ_transcript/20	sp|Q9VEN1|FLNA_DROME	39.375	160	94	2	5826	6302	1371	1528	1.27e-21	107
MT_Pool_HQ_transcript/21	sp|Q2PC93|SSPO_CHICK	32.543	1518	875	50	559	4983	103	1514	0.0	713
MT_Pool_HQ_transcript/22	sp|D3YXG0|HMCN1_MOUSE	23.871	2103	1264	92	813	6809	793	2662	3.20e-72	275
MT_Pool_HQ_transcript/22	sp|D3YXG0|HMCN1_MOUSE	24.065	2086	1279	93	837	6809	1554	3429	1.61e-62	243
MT_Pool_HQ_transcript/22	sp|D3YXG0|HMCN1_MOUSE	23.398	2325	1370	103	243	6791	1275	3330	4.11e-55	218
MT_Pool_HQ_transcript/22	sp|D3YXG0|HMCN1_MOUSE	23.549	2085	1248	99	873	6815	539	2381	5.20e-55	218
MT_Pool_HQ_transcript/22	sp|D3YXG0|HMCN1_MOUSE	23.129	2084	1271	92	855	6815	2588	4437	1.78e-53	213
MT_Pool_HQ_transcript/22	sp|D3YXG0|HMCN1_MOUSE	23.320	1741	1110	72	867	5999	2981	4526	6.56e-50	201
MT_Pool_HQ_transcript/22	sp|D3YXG0|HMCN1_MOUSE	23.977	1589	991	73	2202	6782	473	1906	1.02e-44	184
MT_Pool_HQ_transcript/22	sp|D3YXG0|HMCN1_MOUSE	24.233	1304	764	64	3177	6818	568	1737	2.54e-42	176
MT_Pool_HQ_transcript/22	sp|D3YXG0|HMCN1_MOUSE	24.494	1037	610	45	843	3887	3630	4515	5.08e-24	116
MT_Pool_HQ_transcript/23	sp|Q8BTM8|FLNA_MOUSE	43.447	2228	1126	36	952	7425	479	2642	0.0	1609
MT_Pool_HQ_transcript/23	sp|Q8BTM8|FLNA_MOUSE	38.757	2446	1293	52	364	7425	84	2416	0.0	1488
MT_Pool_HQ_transcript/23	sp|Q8BTM8|FLNA_MOUSE	29.256	1357	819	38	934	4755	1348	2646	3.99e-120	431
MT_Pool_HQ_transcript/23	sp|Q8BTM8|FLNA_MOUSE	29.254	1234	734	37	3913	7431	285	1440	5.09e-101	369
