LOC_ID,metric,n_mussel,slope,p,q,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,tier
LOC134695001,adhesion_kpa,44,12.583119068686525,0.12817088445132363,0.7960816873672852,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p),66.667,4.37e-154,genome_blast,TRUE,TRUE,exploratory
LOC134697127,adhesion_kpa,44,-18.2386241357618,0.12863949208334083,0.7960816873672852,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.807,1.68e-109,genome_blast,TRUE,TRUE,exploratory
LOC134715935,adhesion_kpa,44,15.194612014595021,0.13177322035107286,0.7960816873672852,Diamine oxidase [copper-containing] (Diamine oxidase) (EC 1.4.3.22) (Amiloride-binding protein 1) (Amine oxidase copper domain-containing protein 1) (Histaminase),36.749,2.879999999999999e-171,genome_blast,FALSE,TRUE,exploratory
LOC134710209,adhesion_kpa,44,14.755623224369343,0.14993060211122633,0.7960816873672852,Putative ABC transporter C family member 15 (ABC transporter ABCC.15) (AtABCC15) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 15) (Glutathione S-conjugate-transporting ATPase 15) (Putative multidrug resistance-associated protein 15),37.755,0,genome_blast,FALSE,TRUE,exploratory
LOC134706577,adhesion_kpa,44,16.27744619729529,0.15181997218269752,0.7960816873672852,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)",65.657,4.74e-43,genome_blast,TRUE,TRUE,exploratory
LOC134706576,adhesion_kpa,44,18.380150449923853,0.15189929668970975,0.7960816873672852,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)",75.226,0,genome_blast,TRUE,TRUE,exploratory
LOC134715482,adhesion_kpa,44,22.556321749268854,0.15885918451642952,0.7960816873672852,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA),68.493,3.86e-27,genome_blast,TRUE,TRUE,exploratory
LOC134715627,adhesion_kpa,44,-8.54147890396715,0.17319506957543995,0.7960816873672852,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),37.084,0,genome_blast,FALSE,TRUE,exploratory
LOC134715138,adhesion_kpa,44,15.339807729747928,0.17338200195992073,0.7960816873672852,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)",82.419,0,genome_blast,TRUE,TRUE,exploratory
LOC134711376,adhesion_kpa,44,-14.559467158866259,0.1798843541721254,0.7960816873672852,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha),37.415,4.789999999999999e-110,genome_blast,TRUE,TRUE,exploratory
LOC134694726,adhesion_kpa,44,10.341839261902006,0.18455557398842204,0.7960816873672852,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",21.013,3.1799999999999998e-24,genome_blast,FALSE,TRUE,exploratory
LOC134684786,adhesion_kpa,44,8.029951117068505,0.18878314357268733,0.7960816873672852,Tyrosinase 2,47.207,0,genome_blast,FALSE,TRUE,exploratory
LOC134712215,adhesion_kpa,44,-13.783651738558357,0.18933503616165362,0.7960816873672852,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2),59.817,1.99e-96,genome_blast,TRUE,TRUE,exploratory
LOC134707640,adhesion_kpa,44,5.503347114272766,0.18966123739884172,0.7960816873672852,Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Glutathione-dependent peroxiredoxin) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx),69.683,8.46e-108,genome_blast,FALSE,TRUE,exploratory
LOC134708355,adhesion_kpa,44,13.785617543131023,0.19217307590878563,0.7960816873672852,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),47.404,0,genome_blast,FALSE,TRUE,exploratory
LOC134712495,adhesion_kpa,44,-8.199830624227305,0.1929821121521015,0.7960816873672852,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),58.414,0,genome_blast,FALSE,TRUE,exploratory
LOC134697432,adhesion_kpa,44,9.515410445471861,0.2061004921841671,0.7960816873672852,"Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)",69.4,0,genome_blast,FALSE,TRUE,exploratory
LOC134683831,adhesion_kpa,44,5.41120893298435,0.21011462346733809,0.7960816873672852,Byssal protein-1,42.458,9.77e-32,genome_blast,FALSE,TRUE,exploratory
LOC134711985,adhesion_kpa,44,10.866440215149632,0.21130919759800548,0.7960816873672852,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B),52.72,3.4999999999999996e-88,genome_blast,TRUE,TRUE,exploratory
LOC134692000,adhesion_kpa,44,10.977669247575568,0.21191350492809172,0.7960816873672852,"Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)",59.242,0,genome_blast,FALSE,TRUE,exploratory
LOC134706748,adhesion_kpa,44,8.783602620748361,0.21519914507568824,0.7960816873672852,Byssal HSP-like protein 1,98.116,0,genome_blast,FALSE,TRUE,exploratory
LOC134695661,adhesion_kpa,44,-10.841219696682142,0.21743280798660478,0.7960816873672852,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.961,3.68e-115,genome_blast,FALSE,TRUE,exploratory
LOC134714392,adhesion_kpa,44,11.144216330839441,0.21755543109366504,0.7960816873672852,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS),67.936,0,genome_blast,TRUE,TRUE,exploratory
LOC134725173,adhesion_kpa,44,8.801614407941639,0.22087241282356723,0.7960816873672852,Glutathione hydrolase-like YwrD proenzyme (EC 2.3.2.2) (Putative gamma-glutamyltransferase YwrD) (EC 3.4.19.13) [Cleaved into: Glutathione hydrolase-like YwrD large chain; Glutathione hydrolase-like YwrD small chain],35.478,2.4799999999999998e-89,genome_blast,FALSE,TRUE,exploratory
LOC134711730,adhesion_kpa,44,9.097917635570937,0.2214313101509112,0.7960816873672852,"Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS) [Cleaved into: T1-TrpRS; T2-TrpRS]",72.864,0,genome_blast,FALSE,TRUE,exploratory
LOC134706727,adhesion_kpa,44,11.614660811295948,0.2280010776991763,0.7960816873672852,Glutathione S-transferase (PfGST) (EC 2.5.1.18),32.227,1.79e-21,genome_blast,FALSE,TRUE,exploratory
LOC134715908,adhesion_kpa,44,16.14041439486364,0.2316356913812645,0.7960816873672852,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-),32.313,6.41e-33,genome_blast,TRUE,TRUE,exploratory
LOC134725830,adhesion_kpa,44,13.914512395898539,0.23643384248457153,0.7960816873672852,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,exploratory
LOC134712292,adhesion_kpa,44,7.79184241077108,0.2458234859446849,0.7960816873672852,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",62.391,0,genome_blast,FALSE,TRUE,exploratory
LOC134725897,adhesion_kpa,44,8.20299299143647,0.24676150997288895,0.7960816873672852,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase),34.649,3.8800000000000005e-33,genome_blast,TRUE,TRUE,exploratory
LOC134701603,adhesion_kpa,44,10.136386937311988,0.24987075307451864,0.7960816873672852,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,exploratory
LOC134682955,adhesion_kpa,44,12.152788826079039,0.25143164451481687,0.7960816873672852,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1),68,0,genome_blast,TRUE,TRUE,exploratory
LOC134721812,adhesion_kpa,44,10.47602097846877,0.2556255190676277,0.7960816873672852,Glutathione peroxidase (GPx) (GSHPx) (EC 1.11.1.9),42.857,7.5e-46,genome_blast,FALSE,TRUE,exploratory
LOC134725629,adhesion_kpa,44,15.04833507903463,0.2558049943639359,0.7960816873672852,Sphingosine-1-phosphate lyase 1 (S1PL) (SP-lyase 1) (SPL 1) (hSPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase),52.453,0,genome_blast,FALSE,TRUE,exploratory
LOC134695774,adhesion_kpa,44,-13.358501488696733,0.2597435566233631,0.7960816873672852,Heat shock 70 kDa protein 12A,31.936,2.66e-79,genome_blast,FALSE,TRUE,exploratory
LOC134684025,adhesion_kpa,44,9.979493360004401,0.27140584091651626,0.7960816873672852,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,exploratory
LOC134717350,adhesion_kpa,44,-4.673027395268114,0.2734169371598057,0.7960816873672852,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999998e-35,genome_blast,TRUE,TRUE,exploratory
LOC134720677,adhesion_kpa,44,10.740924787896603,0.280521340987224,0.7960816873672852,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R),43.033,2.84e-63,genome_blast,TRUE,TRUE,exploratory
LOC134694421,adhesion_kpa,44,10.12872212586519,0.28280675866948224,0.7960816873672852,Byssal calumenin-like protein 1,95.71,0,genome_blast,FALSE,TRUE,exploratory
LOC134707842,adhesion_kpa,44,12.75813626932926,0.28305759884596754,0.7960816873672852,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)",52.987,0,genome_blast,TRUE,TRUE,exploratory
LOC134694200,adhesion_kpa,44,-14.09863585251593,0.2860085271777599,0.7960816873672852,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,exploratory
LOC134716333,adhesion_kpa,44,-16.925266914966027,0.28674802575376207,0.7960816873672852,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,exploratory
LOC134710470,adhesion_kpa,44,-9.107055555052273,0.28751253378540303,0.7960816873672852,Tubulin-specific chaperone E (Tubulin-folding cofactor E),43.103,1.11e-138,genome_blast,FALSE,TRUE,exploratory
LOC134694436,adhesion_kpa,44,4.485976504437888,0.29127877931470036,0.7960816873672852,Heat shock 70 kDa protein 12B,28.732,8.41e-52,genome_blast,FALSE,TRUE,exploratory
LOC134725758,adhesion_kpa,44,-9.676538033206382,0.2919371512114219,0.7960816873672852,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1),76.44,9.8e-112,genome_blast,TRUE,TRUE,exploratory
LOC134693929,adhesion_kpa,44,-11.22127864558745,0.2969256332381941,0.7960816873672852,Collagen alpha-4(VI) chain,24.664,2.03e-81,genome_blast,FALSE,TRUE,exploratory
LOC134711496,adhesion_kpa,44,1.409647735843489,0.31055595560128224,0.7960816873672852,Foot protein 10,55.016,3.2199999999999993e-106,genome_blast,FALSE,TRUE,exploratory
LOC134721362,adhesion_kpa,44,-14.244946008747405,0.31380221156028393,0.7960816873672852,Valacyclovir hydrolase (VACVase) (Valacyclovirase) (EC 3.1.-.-) (Biphenyl hydrolase-like protein),50.98,8.109999999999999e-96,genome_blast,FALSE,TRUE,exploratory
LOC134693958,adhesion_kpa,44,7.058966019131284,0.3166289262390414,0.7960816873672852,Superoxide dismutase [Mn] (EC 1.15.1.1),47.291,1.94e-63,genome_blast,FALSE,TRUE,exploratory
LOC134711515,adhesion_kpa,44,-10.137542590855375,0.3177730682969171,0.7960816873672852,Collagen alpha-2(IV) chain,51.043,2.47e-134,genome_blast,TRUE,TRUE,exploratory
LOC134725998,adhesion_kpa,44,6.231759344378678,0.32244800288846487,0.7960816873672852,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.114,2.1699999999999998e-98,genome_blast,FALSE,TRUE,exploratory
LOC134725152,adhesion_kpa,44,-10.253506268153718,0.32891512973559667,0.7960816873672852,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",47.124,5.799999999999999e-166,genome_blast,TRUE,TRUE,exploratory
LOC134725540,adhesion_kpa,44,16.658517756951657,0.33789185336766114,0.7960816873672852,Calcium-regulated heat-stable protein 1 (Calcium-regulated heat-stable protein of 24 kDa) (CRHSP-24),64.423,3.71e-45,genome_blast,FALSE,TRUE,exploratory
LOC134686883,adhesion_kpa,44,3.9926500811217083,0.3450677107718535,0.7960816873672852,Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2) ([histone H3]-dimethyl-L-lysine(4) FAD-dependent demethylase 1A),76.331,0,genome_blast,FALSE,TRUE,exploratory
LOC134707598,adhesion_kpa,44,7.550736535422726,0.34555379405741316,0.7960816873672852,"Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",24.928,1.59e-22,genome_blast,FALSE,TRUE,exploratory
LOC134721377,adhesion_kpa,44,9.711519043593356,0.3561413321589899,0.7960816873672852,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)",62.668,0,genome_blast,TRUE,TRUE,exploratory
LOC134681037,adhesion_kpa,44,-8.03799058851006,0.35817744440716703,0.7960816873672852,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),45.54,7.47e-59,genome_blast,FALSE,TRUE,exploratory
LOC134707678,adhesion_kpa,44,6.693848868988384,0.35892418027154416,0.7960816873672852,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,exploratory
LOC134712267,adhesion_kpa,44,8.22146488943292,0.36040321309025736,0.7960816873672852,"Methionine--tRNA ligase, mitochondrial (EC 6.1.1.10) (Methionyl-tRNA synthetase 2) (Mitochondrial methionyl-tRNA synthetase) (MtMetRS)",49.171,4.449999999999999e-174,genome_blast,FALSE,TRUE,exploratory
LOC134716384,adhesion_kpa,44,-6.894648964183982,0.36234433196657856,0.7960816873672852,ACDC (Byssal EP-like protein 1) (EP-protein-1),76.695,3.19e-126,genome_blast,TRUE,TRUE,exploratory
LOC134697396,adhesion_kpa,44,5.438421282617266,0.3627836008065435,0.7960816873672852,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,exploratory
LOC134719074,adhesion_kpa,44,-4.359729720953403,0.3664635860025225,0.7960816873672852,Collagen alpha-4(VI) chain,41.148,3.21e-29,genome_blast,FALSE,TRUE,exploratory
LOC134691221,adhesion_kpa,44,13.813251055097824,0.36737821564419526,0.7960816873672852,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta),46.445,4.44e-65,genome_blast,TRUE,TRUE,exploratory
LOC134715354,adhesion_kpa,44,6.349548675359796,0.37568430586743917,0.7960816873672852,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),39.336,4.17e-44,genome_blast,TRUE,TRUE,exploratory
LOC134693664,adhesion_kpa,44,-6.66245086544027,0.3802376734943895,0.7960816873672852,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,exploratory
LOC134719453,adhesion_kpa,44,6.244226508305742,0.3822036558805235,0.7960816873672852,Foot protein 15,38.312,4.4199999999999997e-32,genome_blast,FALSE,TRUE,exploratory
LOC134693874,adhesion_kpa,44,-10.19205864883317,0.38275253429082057,0.7960816873672852,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide],36.864,0,genome_blast,TRUE,TRUE,exploratory
LOC134727424,adhesion_kpa,44,7.598109614888896,0.38887307800459525,0.7960816873672852,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1),41.071,5.52e-51,genome_blast,FALSE,TRUE,exploratory
LOC134686270,adhesion_kpa,44,8.155968470718518,0.38989800580767486,0.7960816873672852,Heat shock 70 kDa protein 14,46.094,2.0599999999999994e-153,genome_blast,FALSE,TRUE,exploratory
LOC134701697,adhesion_kpa,44,11.240102264024035,0.39397506553415484,0.7960816873672852,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,6.08e-104,genome_blast,FALSE,TRUE,exploratory
LOC134695816,adhesion_kpa,44,6.666331336358816,0.3962693651092625,0.7960816873672852,Glutathione S-transferase C-terminal domain-containing protein,35.09,3.73e-114,genome_blast,FALSE,TRUE,exploratory
LOC134722124,adhesion_kpa,44,6.432349032951488,0.39802433207173427,0.7960816873672852,Hypoxia up-regulated protein 1,55.738,0,genome_blast,TRUE,TRUE,exploratory
LOC134714798,adhesion_kpa,44,9.32324325668819,0.40295881479417606,0.7960816873672852,"Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)",63.573,0,genome_blast,FALSE,TRUE,exploratory
LOC134716158,adhesion_kpa,44,-7.782154353093987,0.40551769764085177,0.7960816873672852,Collagen alpha-1(XXII) chain,38.974,1.25e-28,genome_blast,FALSE,TRUE,exploratory
LOC134711163,adhesion_kpa,44,-11.332263632339426,0.40676859187811387,0.7960816873672852,Endothelial PAS domain-containing protein 1 (EPAS-1) (Basic-helix-loop-helix-PAS protein MOP2) (Class E basic helix-loop-helix protein 73) (bHLHe73) (HIF-1-alpha-like factor) (HLF) (Hypoxia-inducible factor 2-alpha) (HIF-2-alpha) (HIF2-alpha) (Member of PAS protein 2) (PAS domain-containing protein 2),31.496,5.17e-50,genome_blast,FALSE,TRUE,exploratory
LOC134714403,adhesion_kpa,44,2.6641131857293874,0.4072592419159511,0.7960816873672852,Phenylalanine--tRNA ligase alpha subunit B (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit B) (PheRS),63.618,0,genome_blast,FALSE,TRUE,exploratory
LOC134725948,adhesion_kpa,44,-7.668130514405218,0.40794235720811134,0.7960816873672852,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),27.229,1.3e-63,genome_blast,FALSE,TRUE,exploratory
LOC134702117,adhesion_kpa,44,2.005436858505177,0.41859619770359346,0.802841195129813,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,exploratory
LOC134681874,adhesion_kpa,44,2.000771203062072,0.4193946541722904,0.802841195129813,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,exploratory
